MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2011;0,0118;0,0439;0,025378;9
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2011;0,0267;0,0868;0,059089;9
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2011;0,010064;0,015468;0,012164;26
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,0001;0,002117;0,000992;9
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,00308;0,158644;0,032992;9
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2011;0,0062;0,1315;0,043922;9
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2011;0,0753;0,511;0,278144;9
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2011;0,2;3,6;1,191667;12
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2011;0,1;0,2;0,183333;12
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2011;0,265046;5,338974;2,033733;10
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2011;1,392453;3,296064;2,182635;10
Wörthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2011;2,208333;10,375;5,375;10
Wörthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2011;4,728755;8,306938;6,244219;10
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2011;0,009522;0,016064;0,011809;13
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;50;2011;3,893345;10,20338;7,40259;17
Wörthersee Saag [tief.St.];pH;pH-Wert;;0;50;2011;7,550251;8,037995;7,802929;17
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;0;50;2011;304,078237;310,102934;307,454105;17
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;0;50;2011;5,420837;8,793657;6,971528;17
Wörthersee Saag [tief.St.];O2-Sättigung;Sauerstoffsättigung;%;0;50;2011;46,562177;74,612239;61,912822;17
Wörthersee Saag [tief.St.];SBV 4,3;Säurebindungsvermögen bis pH 4,3;mmol/l;0;50;2011;2,684897;2,802936;2,73764;13
Wörthersee Saag [tief.St.];NO2-N;Nitrit-Stickstoff;mg/l;0;50;2011;0,001049;0,00149;0,00114;13
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;50;2011;0,089081;0,152175;0,122354;13
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;50;2011;0,00082;0,004673;0,002066;13
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2011;0,010064;0,015468;0,012164;26
Wörthersee Saag [tief.St.];Cl;Chlorid;mg/l;0;50;2011;11,778003;12,531122;12,028999;13
Zmulner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;1,5;2,1;1,8;2
Zmulner See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;17,9;23,1;20,5;2
Zmulner See [tief.St.];pH;pH-Wert;;1;1;2011;8,1;8,4;8,25;2
Zmulner See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;473;510;491,5;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,016633;0,021992;0,019313;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2011;0,0177;0,054;0,03585;2
Zmulner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,000736;0,001314;0,001025;2
Zmulner See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,265943;1,057558;0,661751;2
Zmulner See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2011;0,515;1,675;1,095;2
Zmulner See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2011;0,2;4,7;2,45;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2011;0,01629;0,017307;0,016799;2
