MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Wörthersee Saag [tief.St.];SBV 4,3;Säurebindungsvermögen bis pH 4,3;mmol/l;0;50;2007;2,633691;2,706429;2,671594;4
Wörthersee Saag [tief.St.];NO2-N;Nitrit-Stickstoff;mg/l;0;50;2007;0,0015;0,001911;0,001731;4
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;50;2007;0,069818;0,104772;0,082113;4
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;50;2007;0,0018;0,003696;0,002873;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2007;0,011624;0,0161;0,013373;8
Wörthersee Saag [tief.St.];Cl;Chlorid;mg/l;0;50;2007;10,370084;10,49983;10,445112;4
Zmulner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;2,1;4;3,05;2
Zmulner See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;18;20,1;19,05;2
Zmulner See [tief.St.];pH;pH-Wert;;1;1;2007;7,9;8,3;8,1;2
Zmulner See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;467;500;483,5;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,01675;0,019167;0,017959;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2007;0,019;0,031;0,025;2
Zmulner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,001792;0,001646;2
Zmulner See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,152408;0,432442;0,292425;2
Zmulner See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2007;0,289;0,42;0,3545;2
Zmulner See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2007;5,3;7,6;6,45;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2007;0,015752;0,015946;0,015849;2
